frame,track_id,label,xtl,ytl,xbr,ybr,outside,occluded,keyframe,z_order,source
4780,25,motorcycle,742.14,571.83,766.83,599.26,0,0,0,0,manual
4780,26,motorcycle,756.13,551.7,780.81,579.13,0,0,0,0,manual
4780,27,motorcycle,764.63,531.28,787.95,558.71,0,0,0,0,manual
4781,8,car,735.21,386.28,770.17,441.96,0,0,0,0,manual
4781,9,motorcycle,1156.62,550.26,1191.66,576.16,0,0,0,0,manual
4781,25,motorcycle,741.32,570.66,766.0,598.08,0,0,0,0,manual
4781,26,motorcycle,755.85,550.85,780.54,578.28,0,0,0,0,manual
4781,27,motorcycle,764.22,530.29,787.53,557.72,0,0,0,0,manual
4782,8,car,735.23,386.76,770.19,442.44,0,0,0,0,manual
4782,9,motorcycle,1155.12,550.13,1190.23,576.03,0,0,0,0,manual
4782,25,motorcycle,740.49,569.48,765.18,596.9,0,0,0,0,manual
4782,26,motorcycle,755.58,550.0,780.27,577.43,0,0,0,0,manual
4782,27,motorcycle,763.81,529.29,787.12,556.72,0,0,0,0,manual
4783,8,car,735.26,387.23,770.22,442.92,0,0,0,0,manual
4783,9,motorcycle,1153.61,550.0,1188.81,575.9,0,0,0,0,manual
4783,25,motorcycle,739.67,568.3,764.36,595.73,0,0,0,0,manual
4783,26,motorcycle,755.31,549.15,779.99,576.58,0,0,0,0,manual
4783,27,motorcycle,763.4,528.3,786.71,555.73,0,0,0,0,manual
4784,8,car,735.29,387.71,770.25,443.4,0,0,0,0,manual
4784,9,motorcycle,1152.11,549.87,1187.38,575.77,0,0,0,0,manual
4784,25,motorcycle,738.85,567.12,763.53,594.55,0,0,0,0,manual
4784,26,motorcycle,755.03,548.3,779.72,575.73,0,0,0,0,manual
4784,27,motorcycle,762.99,527.3,786.3,554.73,0,0,0,0,manual
4785,8,car,735.31,388.19,770.27,443.88,0,0,0,0,manual
4785,9,motorcycle,1150.61,549.74,1185.96,575.64,0,0,0,0,manual
4785,25,motorcycle,738.03,565.94,762.71,593.37,0,0,0,0,manual
4785,26,motorcycle,754.76,547.45,779.44,574.88,0,0,0,0,manual
4785,27,motorcycle,762.57,526.31,785.89,553.74,0,0,0,0,manual
4786,8,car,735.34,388.67,770.3,444.36,0,0,0,0,manual
4786,9,motorcycle,1149.11,549.61,1184.54,575.51,0,0,0,0,manual
4786,25,motorcycle,737.2,564.76,761.89,592.19,0,0,0,0,manual
4786,26,motorcycle,754.48,546.6,779.17,574.03,0,0,0,0,manual
4786,27,motorcycle,762.16,525.32,785.48,552.74,0,0,0,0,manual
4787,8,car,735.36,389.15,770.32,444.84,0,0,0,0,manual
4787,9,motorcycle,1147.6,549.48,1183.11,575.38,0,0,0,0,manual
4787,25,motorcycle,736.38,563.58,761.07,591.01,0,0,0,0,manual
4787,26,motorcycle,754.21,545.75,778.89,573.18,0,0,0,0,manual
4787,27,motorcycle,761.75,524.32,785.07,551.75,0,0,0,0,manual
4788,8,car,735.39,389.63,770.35,445.32,0,0,0,0,manual
4788,9,motorcycle,1146.1,549.35,1181.69,575.25,0,0,0,0,manual
4788,25,motorcycle,735.56,562.4,760.24,589.83,0,0,0,0,manual
4788,26,motorcycle,753.93,544.9,778.62,572.33,0,0,0,0,manual
4788,27,motorcycle,761.34,523.33,784.65,550.76,0,0,0,0,manual
4789,8,car,735.42,390.11,770.38,445.8,0,0,0,0,manual
4789,9,motorcycle,1144.6,549.22,1180.27,575.12,0,0,0,0,manual
4789,25,motorcycle,734.73,561.22,759.42,588.65,0,0,0,0,manual
4789,26,motorcycle,753.66,544.05,778.35,571.48,0,0,0,0,manual
4789,27,motorcycle,760.93,522.33,784.24,549.76,0,0,0,0,manual
4790,8,car,735.44,390.59,770.4,446.28,0,0,0,0,manual
4790,9,motorcycle,1143.1,549.09,1178.84,574.99,0,0,0,0,manual
4790,25,motorcycle,733.91,560.04,758.6,587.47,0,0,0,0,manual
4790,26,motorcycle,753.39,543.2,778.07,570.63,0,0,0,0,manual
4790,27,motorcycle,760.52,521.34,783.83,548.77,0,0,0,0,manual
4791,8,car,735.47,391.07,770.43,446.76,0,0,0,0,manual
4791,9,motorcycle,1141.6,548.96,1177.42,574.86,0,0,0,0,manual
4791,25,motorcycle,733.09,558.86,757.77,586.29,0,0,0,0,manual
4791,26,motorcycle,753.11,542.35,777.8,569.78,0,0,0,0,manual
4791,27,motorcycle,760.11,520.34,783.42,547.77,0,0,0,0,manual
4792,8,car,735.49,391.55,770.45,447.23,0,0,0,0,manual
4792,9,motorcycle,1140.09,548.83,1175.99,574.73,0,0,0,0,manual
4792,25,motorcycle,732.27,557.68,756.95,585.11,0,0,0,0,manual
4792,26,motorcycle,752.84,541.5,777.52,568.93,0,0,0,0,manual
4792,27,motorcycle,759.69,519.35,783.01,546.78,0,0,0,0,manual
4793,8,car,735.52,392.03,770.48,447.71,0,0,0,0,manual
4793,9,motorcycle,1138.59,548.71,1174.57,574.61,0,0,0,0,manual
4793,25,motorcycle,731.44,556.5,756.13,583.93,0,0,0,0,manual
4793,26,motorcycle,752.56,540.65,777.25,568.08,0,0,0,0,manual
4793,27,motorcycle,759.28,518.36,782.6,545.78,0,0,0,0,manual
4794,8,car,735.55,392.5,770.51,448.19,0,0,0,0,manual
4794,9,motorcycle,1137.09,548.58,1173.15,574.48,0,0,0,0,manual
4794,25,motorcycle,730.62,555.32,755.31,582.75,0,0,0,0,manual
4794,26,motorcycle,752.29,539.8,776.97,567.23,0,0,0,0,manual
4794,27,motorcycle,758.87,517.36,782.19,544.79,0,0,0,0,manual
4794,29,car,648.61,506.66,702.09,545.06,0,0,1,0,manual
4795,8,car,735.57,392.98,770.53,448.67,0,0,0,0,manual
4795,9,motorcycle,1135.59,548.45,1171.72,574.35,0,0,0,0,manual
4795,25,motorcycle,729.8,554.14,754.48,581.57,0,0,0,0,manual
4795,26,motorcycle,752.01,538.95,776.7,566.38,0,0,0,0,manual
4795,27,motorcycle,758.46,516.37,781.77,543.8,0,0,0,0,manual
4795,29,car,648.95,506.63,702.44,545.03,0,0,0,0,manual
4796,8,car,735.6,393.46,770.56,449.15,0,0,0,0,manual
4796,9,motorcycle,1134.08,548.32,1170.3,574.22,0,0,0,0,manual
4796,25,motorcycle,728.97,552.96,753.66,580.39,0,0,0,0,manual
4796,26,motorcycle,751.74,538.1,776.43,565.53,0,0,0,0,manual
4796,27,motorcycle,758.05,515.37,781.36,542.8,0,0,0,0,manual
4796,29,car,649.29,506.6,702.78,545.0,0,0,0,0,manual
4797,8,car,735.62,393.94,770.58,449.63,0,0,0,0,manual
4797,9,motorcycle,1132.58,548.19,1168.88,574.09,0,0,0,0,manual
4797,25,motorcycle,728.15,551.78,752.84,579.21,0,0,0,0,manual
4797,26,motorcycle,751.47,537.25,776.15,564.68,0,0,0,0,manual
4797,27,motorcycle,757.64,514.38,780.95,541.81,0,0,0,0,manual
4797,29,car,649.64,506.56,703.12,544.96,0,0,0,0,manual
4798,8,car,735.65,394.42,770.61,450.11,0,0,0,0,manual
4798,9,motorcycle,1131.08,548.06,1167.45,573.96,0,0,0,0,manual
4798,25,motorcycle,727.33,550.6,752.01,578.03,0,0,0,0,manual
4798,26,motorcycle,751.19,536.4,775.88,563.83,0,0,0,0,manual
4798,27,motorcycle,757.23,513.38,780.54,540.81,0,0,0,0,manual
4798,29,car,649.98,506.53,703.47,544.93,0,0,0,0,manual
4799,8,car,735.68,394.9,770.64,450.59,0,0,0,0,manual
4799,9,motorcycle,1129.58,547.93,1166.03,573.83,0,0,0,0,manual
4799,25,motorcycle,726.5,549.43,751.19,576.85,0,0,0,0,manual
4799,26,motorcycle,750.92,535.55,775.6,562.97,0,0,0,0,manual
4799,27,motorcycle,756.81,512.39,780.13,539.82,0,0,0,0,manual
4799,29,car,650.32,506.49,703.81,544.89,0,0,0,0,manual
4800,8,car,735.7,395.38,770.66,451.07,0,0,0,0,manual
4800,9,motorcycle,1128.08,547.8,1164.6,573.7,0,0,0,0,manual
4800,25,motorcycle,725.68,548.25,750.37,575.67,0,0,0,0,manual
4800,26,motorcycle,750.64,534.7,775.33,562.12,0,0,0,0,manual
4800,27,motorcycle,756.4,511.4,779.72,538.82,0,0,0,0,manual
4800,29,car,650.66,506.46,704.15,544.86,0,0,0,0,manual
4801,8,car,735.73,395.86,770.69,451.55,0,0,0,0,manual
4801,9,motorcycle,1126.57,547.67,1163.18,573.57,0,0,0,0,manual
4801,25,motorcycle,724.86,547.07,749.55,574.5,0,0,0,0,manual
4801,26,motorcycle,750.37,533.85,775.05,561.27,0,0,0,0,manual
4801,27,motorcycle,755.99,510.4,779.31,537.83,0,0,0,0,manual
4801,29,car,651.01,506.42,704.49,544.82,0,0,0,0,manual
4802,8,car,735.75,396.34,770.71,452.03,0,0,0,0,manual
4802,9,motorcycle,1125.07,547.54,1161.76,573.44,0,0,0,0,manual
4802,25,motorcycle,724.04,545.89,748.72,573.32,0,0,0,0,manual
4802,26,motorcycle,750.09,533.0,774.78,560.42,0,0,0,0,manual
4802,27,motorcycle,755.58,509.41,778.89,536.84,0,0,1,0,manual
4802,29,car,651.35,506.39,704.84,544.79,0,0,0,0,manual
4803,8,car,735.78,396.82,770.74,452.51,0,0,0,0,manual
4803,9,motorcycle,1123.57,547.41,1160.33,573.31,0,0,0,0,manual
4803,25,motorcycle,723.21,544.71,747.9,572.14,0,0,0,0,manual
4803,26,motorcycle,749.82,532.14,774.51,559.57,0,0,0,0,manual
4803,27,motorcycle,755.21,508.81,778.62,536.24,0,0,0,0,manual
4803,29,car,651.69,506.36,705.18,544.76,0,0,0,0,manual
4804,8,car,735.8,397.3,770.76,452.98,0,0,0,0,manual
4804,9,motorcycle,1122.07,547.28,1158.91,573.18,0,0,0,0,manual
4804,25,motorcycle,722.39,543.53,747.08,570.96,0,0,0,0,manual
4804,26,motorcycle,749.55,531.29,774.23,558.72,0,0,0,0,manual
4804,27,motorcycle,754.85,508.22,778.35,535.65,0,0,0,0,manual
4804,29,car,652.04,506.32,705.52,544.72,0,0,0,0,manual
4805,8,car,735.83,397.77,770.79,453.46,0,0,0,0,manual
4805,9,motorcycle,1120.57,547.15,1157.49,573.05,0,0,0,0,manual
4805,25,motorcycle,721.57,542.35,746.25,569.78,0,0,0,0,manual
4805,26,motorcycle,749.27,530.44,773.96,557.87,0,0,0,0,manual
4805,27,motorcycle,754.48,507.62,778.08,535.05,0,0,0,0,manual
4805,29,car,652.38,506.29,705.87,544.69,0,0,0,0,manual
4806,8,car,735.86,398.25,770.82,453.94,0,0,0,0,manual
4806,9,motorcycle,1119.06,547.02,1156.06,572.92,0,0,0,0,manual
4806,25,motorcycle,720.74,541.17,745.43,568.6,0,0,0,0,manual
4806,26,motorcycle,749.0,529.59,773.68,557.02,0,0,0,0,manual
4806,27,motorcycle,754.12,507.03,777.81,534.46,0,0,0,0,manual
4806,29,car,652.72,506.25,706.21,544.65,0,0,0,0,manual
4807,8,car,735.88,398.73,770.84,454.42,0,0,0,0,manual
4807,9,motorcycle,1117.56,546.89,1154.64,572.79,0,0,0,0,manual
4807,25,motorcycle,719.92,539.99,744.61,567.42,0,0,0,0,manual
4807,26,motorcycle,748.72,528.74,773.41,556.17,0,0,0,0,manual
4807,27,motorcycle,753.75,506.44,777.53,533.86,0,0,0,0,manual
4807,29,car,653.06,506.22,706.55,544.62,0,0,0,0,manual
4808,8,car,735.91,399.21,770.87,454.9,0,0,0,0,manual
4808,9,motorcycle,1116.06,546.76,1153.21,572.66,0,0,0,0,manual
4808,25,motorcycle,719.1,538.81,743.79,566.24,0,0,0,0,manual
4808,26,motorcycle,748.45,527.89,773.13,555.32,0,0,0,0,manual
4808,27,motorcycle,753.39,505.84,777.26,533.27,0,0,0,0,manual
4808,29,car,653.41,506.18,706.89,544.58,0,0,0,0,manual
4809,8,car,735.93,399.69,770.89,455.38,0,0,0,0,manual
4809,9,motorcycle,1114.56,546.63,1151.79,572.53,0,0,0,0,manual
4809,25,motorcycle,718.28,537.63,742.96,565.06,0,0,0,0,manual
4809,26,motorcycle,748.17,527.04,772.86,554.47,0,0,0,0,manual
4809,27,motorcycle,753.02,505.25,776.99,532.68,0,0,0,0,manual
4809,29,car,653.75,506.15,707.24,544.55,0,0,0,0,manual
4810,8,car,735.96,400.17,770.92,455.86,0,0,1,0,manual
4810,9,motorcycle,1113.05,546.5,1150.37,572.4,0,0,0,0,manual
4810,25,motorcycle,717.45,536.45,742.14,563.88,0,0,0,0,manual
4810,26,motorcycle,747.9,526.19,772.59,553.62,0,0,0,0,manual
4810,27,motorcycle,752.65,504.65,776.72,532.08,0,0,0,0,manual
4810,29,car,654.09,506.12,707.58,544.52,0,0,0,0,manual
4811,8,car,736.02,400.71,770.98,456.4,0,0,0,0,manual
4811,9,motorcycle,1111.55,546.37,1148.94,572.27,0,0,0,0,manual
4811,25,motorcycle,716.63,535.27,741.32,562.7,0,0,0,0,manual
4811,26,motorcycle,747.63,525.34,772.31,552.77,0,0,0,0,manual
4811,27,motorcycle,752.29,504.06,776.44,531.49,0,0,0,0,manual
4811,29,car,654.44,506.08,707.92,544.48,0,0,0,0,manual
4812,8,car,736.07,401.24,771.03,456.93,0,0,0,0,manual
4812,9,motorcycle,1110.05,546.24,1147.52,572.14,0,0,0,0,manual
4812,25,motorcycle,715.81,534.09,740.49,561.52,0,0,1,0,manual
4812,26,motorcycle,747.35,524.49,772.04,551.92,0,0,1,0,manual
4812,27,motorcycle,751.92,503.46,776.17,530.89,0,0,0,0,manual
4812,29,car,654.78,506.05,708.27,544.45,0,0,0,0,manual
4813,8,car,736.13,401.78,771.09,457.47,0,0,0,0,manual
4813,9,motorcycle,1108.55,546.11,1146.09,572.01,0,0,0,0,manual
4813,25,motorcycle,715.67,533.41,740.36,560.84,0,0,0,0,manual
4813,26,motorcycle,747.08,524.04,771.76,551.46,0,0,0,0,manual
4813,27,motorcycle,751.56,502.87,775.9,530.3,0,0,0,0,manual
4813,29,car,655.12,506.01,708.61,544.41,0,0,0,0,manual
4814,8,car,736.18,402.32,771.14,458.01,0,0,0,0,manual
4814,9,motorcycle,1107.05,545.98,1144.67,571.88,0,0,0,0,manual
4814,25,motorcycle,715.53,532.72,740.22,560.15,0,0,0,0,manual
4814,26,motorcycle,746.8,523.58,771.49,551.01,0,0,0,0,manual
4814,27,motorcycle,751.19,502.28,775.63,529.7,0,0,0,0,manual
4814,29,car,655.46,505.98,708.95,544.38,0,0,0,0,manual
4815,8,car,736.24,402.85,771.2,458.54,0,0,0,0,manual
4815,9,motorcycle,1105.54,545.85,1143.25,571.75,0,0,0,0,manual
4815,25,motorcycle,715.4,532.04,740.08,559.46,0,0,0,0,manual
4815,26,motorcycle,746.53,523.12,771.21,550.55,0,0,0,0,manual
4815,27,motorcycle,750.83,501.68,775.36,529.11,0,0,0,0,manual
4815,29,car,655.81,505.94,709.29,544.34,0,0,0,0,manual
4816,8,car,736.29,403.39,771.25,459.08,0,0,0,0,manual
4816,9,motorcycle,1104.04,545.72,1141.82,571.62,0,0,0,0,manual
4816,25,motorcycle,715.26,531.35,739.94,558.78,0,0,0,0,manual
4816,26,motorcycle,746.25,522.66,770.94,550.09,0,0,0,0,manual
4816,27,motorcycle,750.46,501.09,775.08,528.52,0,0,0,0,manual
4816,29,car,656.15,505.91,709.64,544.31,0,0,0,0,manual
4817,8,car,736.35,403.93,771.31,459.62,0,0,0,0,manual
4817,9,motorcycle,1102.54,545.59,1140.4,571.49,0,0,0,0,manual
4817,25,motorcycle,715.12,530.66,739.81,558.09,0,0,0,0,manual
4817,26,motorcycle,745.98,522.21,770.67,549.64,0,0,0,0,manual
4817,27,motorcycle,750.09,500.49,774.81,527.92,0,0,0,0,manual
4817,29,car,656.49,505.88,709.98,544.28,0,0,0,0,manual
4818,8,car,736.4,404.46,771.36,460.15,0,0,0,0,manual
4818,9,motorcycle,1101.04,545.47,1138.98,571.37,0,0,0,0,manual
4818,25,motorcycle,714.98,529.98,739.67,557.41,0,0,0,0,manual
4818,26,motorcycle,745.71,521.75,770.39,549.18,0,0,0,0,manual
4818,27,motorcycle,749.73,499.9,774.54,527.33,0,0,0,0,manual
4818,29,car,656.84,505.84,710.32,544.24,0,0,0,0,manual
4819,8,car,736.46,405.0,771.42,460.69,0,0,0,0,manual
4819,9,motorcycle,1099.53,545.34,1137.55,571.24,0,0,0,0,manual
4819,25,motorcycle,714.85,529.29,739.53,556.72,0,0,0,0,manual
4819,26,motorcycle,745.43,521.29,770.12,548.72,0,0,0,0,manual
4819,27,motorcycle,749.36,499.3,774.27,526.73,0,0,0,0,manual
4819,29,car,657.18,505.81,710.67,544.21,0,0,0,0,manual
4820,8,car,736.51,405.54,771.48,461.22,0,0,0,0,manual
4820,9,motorcycle,1098.03,545.21,1136.13,571.11,0,0,0,0,manual
4820,25,motorcycle,714.71,528.61,739.4,556.04,0,0,0,0,manual
4820,26,motorcycle,745.16,520.83,769.84,548.26,0,0,0,0,manual
4820,27,motorcycle,749.0,498.71,773.99,526.14,0,0,0,0,manual
4820,29,car,657.52,505.77,711.01,544.17,0,0,0,0,manual
4821,8,car,736.57,406.07,771.53,461.76,0,0,0,0,manual
4821,9,motorcycle,1096.53,545.08,1134.7,570.98,0,0,0,0,manual
4821,25,motorcycle,714.57,527.92,739.26,555.35,0,0,0,0,manual
4821,26,motorcycle,744.88,520.38,769.57,547.81,0,0,0,0,manual
4821,27,motorcycle,748.63,498.12,773.72,525.54,0,0,0,0,manual
4821,29,car,657.87,505.74,711.35,544.14,0,0,0,0,manual
4822,8,car,736.63,406.61,771.59,462.3,0,0,0,0,manual
4822,9,motorcycle,1095.03,544.95,1133.28,570.85,0,0,0,0,manual
4822,25,motorcycle,714.44,527.24,739.12,554.66,0,0,0,0,manual
4822,26,motorcycle,744.61,519.92,769.29,547.35,0,0,0,0,manual
4822,27,motorcycle,748.27,497.52,773.45,524.95,0,0,0,0,manual
4822,29,car,658.21,505.7,711.69,544.1,0,0,0,0,manual
4823,8,car,736.68,407.15,771.64,462.83,0,0,0,0,manual
4823,9,motorcycle,1093.53,544.82,1131.86,570.72,0,0,0,0,manual
4823,25,motorcycle,714.3,526.55,738.98,553.98,0,0,0,0,manual
4823,26,motorcycle,744.33,519.46,769.02,546.89,0,0,0,0,manual
4823,27,motorcycle,747.9,496.93,773.18,524.36,0,0,0,0,manual
4823,29,car,658.55,505.67,712.04,544.07,0,0,0,0,manual
4824,8,car,736.74,407.68,771.7,463.37,0,0,0,0,manual
4824,9,motorcycle,1092.02,544.69,1130.43,570.59,0,0,0,0,manual
4824,25,motorcycle,714.16,525.86,738.85,553.29,0,0,0,0,manual
4824,26,motorcycle,744.06,519.01,768.75,546.44,0,0,0,0,manual
4824,27,motorcycle,747.53,496.33,772.91,523.76,0,0,0,0,manual
4824,29,car,658.89,505.64,712.38,544.04,0,0,0,0,manual
4825,8,car,736.79,408.22,771.75,463.91,0,0,0,0,manual
4825,9,motorcycle,1090.52,544.56,1129.01,570.46,0,0,0,0,manual
4825,25,motorcycle,714.02,525.18,738.71,552.61,0,0,0,0,manual
4825,26,motorcycle,743.79,518.55,768.47,545.98,0,0,0,0,manual
4825,27,motorcycle,747.17,495.74,772.63,523.17,0,0,0,0,manual
4825,29,car,659.24,505.6,712.72,544.0,0,0,0,0,manual
4826,8,car,736.85,408.76,771.81,464.44,0,0,0,0,manual
4826,9,motorcycle,1089.02,544.43,1127.59,570.33,0,0,0,0,manual
4826,25,motorcycle,713.89,524.49,738.57,551.92,0,0,0,0,manual
4826,26,motorcycle,743.51,518.09,768.2,545.52,0,0,0,0,manual
4826,27,motorcycle,746.8,495.14,772.36,522.57,0,0,0,0,manual
4826,29,car,659.58,505.57,713.07,543.97,0,0,0,0,manual
4827,8,car,736.9,409.29,771.86,464.98,0,0,0,0,manual
4827,9,motorcycle,1087.52,544.3,1126.16,570.2,0,0,0,0,manual
4827,25,motorcycle,713.75,523.81,738.44,551.24,0,0,0,0,manual
4827,26,motorcycle,743.24,517.63,767.92,545.06,0,0,0,0,manual
4827,27,motorcycle,746.44,494.55,772.09,521.98,0,0,0,0,manual
4827,29,car,659.92,505.53,713.41,543.93,0,0,0,0,manual
4828,8,car,736.96,409.83,771.92,465.52,0,0,0,0,manual
4828,9,motorcycle,1086.01,544.17,1124.74,570.07,0,0,0,0,manual
4828,25,motorcycle,713.61,523.12,738.3,550.55,0,0,0,0,manual
4828,26,motorcycle,742.96,517.18,767.65,544.61,0,0,0,0,manual
4828,27,motorcycle,746.07,493.96,771.82,521.38,0,0,0,0,manual
4828,29,car,660.27,505.5,713.75,543.9,0,0,0,0,manual
4829,8,car,737.01,410.36,771.98,466.05,0,0,0,0,manual
4829,9,motorcycle,1084.51,544.04,1123.31,569.94,0,0,0,0,manual
4829,25,motorcycle,713.48,522.44,738.16,549.86,0,0,0,0,manual
4829,26,motorcycle,742.69,516.72,767.37,544.15,0,0,0,0,manual
4829,27,motorcycle,745.71,493.36,771.54,520.79,0,0,0,0,manual
4829,29,car,660.61,505.46,714.09,543.86,0,0,0,0,manual
4830,8,car,737.07,410.9,772.03,466.59,0,0,0,0,manual
4830,9,motorcycle,1083.01,543.91,1121.89,569.81,0,0,1,0,manual
4830,25,motorcycle,713.34,521.75,738.02,549.18,0,0,0,0,manual
4830,26,motorcycle,742.41,516.26,767.1,543.69,0,0,0,0,manual
4830,27,motorcycle,745.34,492.77,771.27,520.2,0,0,0,0,manual
4830,29,car,660.95,505.43,714.44,543.83,0,0,0,0,manual
4831,8,car,737.12,411.44,772.09,467.12,0,0,0,0,manual
4831,9,motorcycle,1082.03,543.63,1120.91,569.53,0,0,0,0,manual
4831,25,motorcycle,713.2,521.06,737.89,548.49,0,0,0,0,manual
4831,26,motorcycle,742.14,515.81,766.83,543.23,0,0,0,0,manual
4831,27,motorcycle,744.97,492.17,771.0,519.6,0,0,0,0,manual
4831,29,car,661.29,505.4,714.78,543.8,0,0,0,0,manual
4832,8,car,737.18,411.97,772.14,467.66,0,0,0,0,manual
4832,9,motorcycle,1081.04,543.34,1119.92,569.24,0,0,0,0,manual
4832,25,motorcycle,713.06,520.38,737.75,547.81,0,0,0,0,manual
4832,26,motorcycle,741.87,515.35,766.55,542.78,0,0,0,0,manual
4832,27,motorcycle,744.61,491.58,770.73,519.01,0,0,1,0,manual
4832,29,car,661.64,505.36,715.12,543.76,0,0,0,0,manual
4833,8,car,737.23,412.51,772.2,468.2,0,0,0,0,manual
4833,9,motorcycle,1080.06,543.06,1118.94,568.96,0,0,0,0,manual
4833,25,motorcycle,712.93,519.69,737.61,547.12,0,0,0,0,manual
4833,26,motorcycle,741.59,514.89,766.28,542.32,0,0,0,0,manual
4833,27,motorcycle,744.33,491.4,770.45,518.82,0,0,0,0,manual
4833,29,car,661.98,505.33,715.47,543.73,0,0,0,0,manual
4834,8,car,737.29,413.05,772.25,468.73,0,0,0,0,manual
4834,9,motorcycle,1079.07,542.77,1117.95,568.67,0,0,0,0,manual
4834,25,motorcycle,712.79,519.01,737.48,546.44,0,0,0,0,manual
4834,26,motorcycle,741.32,514.43,766.0,541.86,0,0,0,0,manual
4834,27,motorcycle,744.06,491.21,770.18,518.64,0,0,0,0,manual
4834,29,car,662.32,505.29,715.81,543.69,0,0,1,0,manual
4835,8,car,737.35,413.58,772.31,469.27,0,0,0,0,manual
4835,9,motorcycle,1078.09,542.49,1116.97,568.39,0,0,0,0,manual
4835,25,motorcycle,712.65,518.32,737.34,545.75,0,0,0,0,manual
4835,26,motorcycle,741.04,513.98,765.73,541.41,0,0,0,0,manual
4835,27,motorcycle,743.79,491.03,769.91,518.46,0,0,0,0,manual
4835,29,car,662.49,505.33,715.98,543.73,0,0,0,0,manual
4836,8,car,737.4,414.12,772.36,469.81,0,0,0,0,manual
4836,9,motorcycle,1077.1,542.2,1115.99,568.1,0,0,0,0,manual
4836,25,motorcycle,712.52,517.64,737.2,545.06,0,0,0,0,manual
4836,26,motorcycle,740.77,513.52,765.45,540.95,0,0,0,0,manual
4836,27,motorcycle,743.51,490.85,769.63,518.28,0,0,0,0,manual
4836,29,car,662.67,505.36,716.15,543.76,0,0,0,0,manual
4837,8,car,737.46,414.66,772.42,470.34,0,0,0,0,manual
4837,9,motorcycle,1076.12,541.92,1115.0,567.82,0,0,0,0,manual
4837,25,motorcycle,712.38,516.95,737.06,544.38,0,0,0,0,manual
4837,26,motorcycle,740.49,513.06,765.18,540.49,0,0,0,0,manual
4837,27,motorcycle,743.24,490.66,769.36,518.09,0,0,0,0,manual
4837,29,car,662.84,505.4,716.32,543.8,0,0,0,0,manual
4838,8,car,737.51,415.19,772.48,470.88,0,0,0,0,manual
4838,9,motorcycle,1075.14,541.63,1114.02,567.53,0,0,0,0,manual
4838,25,motorcycle,712.24,516.26,736.93,543.69,0,0,0,0,manual
4838,26,motorcycle,740.22,512.61,764.91,540.03,0,0,0,0,manual
4838,27,motorcycle,742.96,490.48,769.08,517.91,0,0,0,0,manual
4838,29,car,663.01,505.43,716.49,543.83,0,0,0,0,manual
4839,8,car,737.57,415.73,772.53,471.42,0,0,0,0,manual
4839,9,motorcycle,1074.15,541.35,1113.03,567.25,0,0,0,0,manual
4839,25,motorcycle,712.1,515.58,736.79,543.01,0,0,0,0,manual
4839,26,motorcycle,739.95,512.15,764.63,539.58,0,0,0,0,manual
4839,27,motorcycle,742.69,490.3,768.81,517.73,0,0,0,0,manual
4839,29,car,663.18,505.46,716.67,543.86,0,0,0,0,manual
4840,8,car,737.62,416.27,772.59,471.95,0,0,0,0,manual
4840,9,motorcycle,1073.17,541.06,1112.05,566.96,0,0,0,0,manual
4840,25,motorcycle,711.97,514.89,736.65,542.32,0,0,0,0,manual
4840,26,motorcycle,739.67,511.69,764.36,539.12,0,0,0,0,manual
4840,27,motorcycle,742.41,490.12,768.53,517.54,0,0,0,0,manual
4840,29,car,663.35,505.5,716.84,543.9,0,0,0,0,manual
4841,8,car,737.68,416.8,772.64,472.49,0,0,0,0,manual
4841,9,motorcycle,1072.18,540.78,1111.07,566.68,0,0,0,0,manual
4841,25,motorcycle,711.83,514.21,736.52,541.64,0,0,0,0,manual
4841,26,motorcycle,739.4,511.23,764.08,538.66,0,0,0,0,manual
4841,27,motorcycle,742.14,489.93,768.26,517.36,0,0,0,0,manual
4841,29,car,663.52,505.53,717.01,543.93,0,0,0,0,manual
4842,8,car,737.73,417.34,772.7,473.03,0,0,0,0,manual
4842,9,motorcycle,1071.2,540.49,1110.08,566.39,0,0,0,0,manual
4842,25,motorcycle,711.69,513.52,736.38,540.95,0,0,1,0,manual
4842,26,motorcycle,739.12,510.78,763.81,538.21,0,0,1,0,manual
4842,27,motorcycle,741.87,489.75,767.99,517.18,0,0,0,0,manual
4842,29,car,663.69,505.57,717.18,543.97,0,0,0,0,manual
4843,8,car,737.79,417.88,772.75,473.56,0,0,0,0,manual
4843,9,motorcycle,1070.22,540.21,1109.1,566.11,0,0,0,0,manual
4843,25,motorcycle,711.42,512.56,736.1,539.99,0,0,0,0,manual
4843,26,motorcycle,738.71,510.43,763.4,537.86,0,0,0,0,manual
4843,27,motorcycle,741.59,489.57,767.71,517.0,0,0,0,0,manual
4843,28,motorcycle,766.55,543.69,793.98,576.61,0,0,1,0,manual
4843,29,car,663.87,505.6,717.35,544.0,0,0,0,0,manual
4844,8,car,737.84,418.41,772.81,474.1,0,0,0,0,manual
4844,9,motorcycle,1069.23,539.92,1108.11,565.82,0,0,0,0,manual
4844,25,motorcycle,711.14,511.6,735.83,539.03,0,0,0,0,manual
4844,26,motorcycle,738.3,510.09,762.99,537.52,0,0,0,0,manual
4844,27,motorcycle,741.32,489.38,767.44,516.81,0,0,0,0,manual
4844,28,motorcycle,766.07,542.6,793.5,575.51,0,0,0,0,manual
4844,29,car,664.04,505.64,717.52,544.04,0,0,0,0,manual
