frame,track_id,class_name,xtl,ytl,xbr,ybr,is_dangerous,sample_weight
2930,1083,motorcycle,731.71,494.59,745.64,525.85,0,1.0
2930,758,car,617.54,139.03,642.61,202.9,0,1.0
2930,1091,car,633.19,193.55,654.28,233.94,0,1.0
2930,788,car,598.12,373.23,635.35,409.36,0,1.0
2930,1084,car,618.29,295.51,652.46,354.86,0,1.0
2930,872,car,623.8,55.82,651.17,97.92,0,1.0
2930,758,car,617.54,139.03,642.61,202.9,0,1.0
2930,878,car,595.68,424.69,629.62,488.65,0,1.0
2930,788,car,598.12,373.23,635.35,409.36,0,1.0
2930,906,car,759.99,242.83,786.04,285.25,0,1.0
2930,1091,car,633.19,193.55,654.28,233.94,0,1.0
2930,982,car,670.42,314.15,699.0,391.09,0,1.0
2930,788,car,598.12,373.23,635.35,409.36,0,1.0
2930,1013,car,641.79,429.07,697.89,505.39,0,1.0
2930,878,car,595.68,424.69,629.62,488.65,0,1.0
2930,1032,car,816.17,618.18,873.3,678.55,0,1.0
2930,398,car,666.88,611.89,711.64,664.71,0,1.0
2930,1040,car,691.96,721.38,720.31,751.15,0,1.0
2930,398,car,666.88,611.89,711.64,664.71,0,1.0
2930,1053,car,1012.64,481.07,1048.04,514.55,0,1.0
2930,1064,person,1057.5,460.25,1072.1,487.46,0,1.0
2930,1064,person,1057.5,460.25,1072.1,487.46,0,1.0
2930,1069,person,967.0,458.34,976.87,482.43,0,1.0
2930,1069,person,967.0,458.34,976.87,482.43,0,1.0
2930,1053,car,1012.64,481.07,1048.04,514.55,0,1.0
2930,1083,motorcycle,731.71,494.59,745.64,525.85,0,1.0
2930,1013,car,641.79,429.07,697.89,505.39,0,1.0
2930,1085,car,616.5,249.38,637.96,284.46,0,1.0
2930,1084,car,618.29,295.51,652.46,354.86,0,1.0
2930,1086,car,791.44,494.75,822.88,543.91,0,1.0
2930,1083,motorcycle,731.71,494.59,745.64,525.85,0,1.0
2930,1091,car,633.19,193.55,654.28,233.94,0,1.0
2930,1085,car,616.5,249.38,637.96,284.46,0,1.0
2930,1099,motorcycle,319.23,614.83,343.31,643.62,0,1.0
2930,1104,car,398.36,564.41,450.38,634.44,0,1.0
2930,1102,car,478.47,511.64,514.9,538.1,0,1.0
2930,1113,person,511.45,568.0,532.37,601.0,0,1.0
2930,1108,motorcycle,894.98,745.83,913.21,776.17,0,1.0
2930,1032,car,816.17,618.18,873.3,678.55,0,1.0
8098,788,car,604.8,362.64,631.84,403.4,0,1.0
8098,2732,car,662.99,435.62,685.1,471.9,0,1.0
8098,1507,car,617.85,614.52,661.21,641.0,0,1.0
8098,2104,car,677.81,627.54,720.92,676.48,0,1.0
8098,2074,car,634.14,353.38,660.42,409.56,0,1.0
8098,2732,car,662.99,435.62,685.1,471.9,0,1.0
8098,2136,car,640.48,692.15,679.74,744.08,0,1.0
8098,2104,car,677.81,627.54,720.92,676.48,0,1.0
8098,2280,car,607.59,306.83,636.2,369.69,0,1.0
8098,788,car,604.8,362.64,631.84,403.4,0,1.0
8098,2507,car,399.26,798.02,432.1,856.33,0,1.0
8098,2557,car,359.77,655.78,379.37,674.8,0,1.0
8098,2693,car,1125.01,679.89,1154.44,737.48,0,1.0
8098,2784,car,1157.97,744.04,1180.23,757.9,0,1.0
8098,2699,car,918.88,452.26,955.03,488.03,0,1.0
8098,2788,person,999.0,461.28,1009.19,481.13,0,1.0
8098,2702,car,819.94,488.94,857.71,524.06,0,1.0
8098,2699,car,918.88,452.26,955.03,488.03,0,1.0
8098,2711,car,602.06,427.36,638.29,485.19,0,1.0
8098,788,car,604.8,362.64,631.84,403.4,0,1.0
8098,2728,person,857.67,771.59,867.08,795.4,0,1.0
8098,2759,car,894.1,714.81,927.01,755.44,0,1.0
8098,2762,bus,731.47,330.31,823.02,453.2,0,1.0
8098,2702,car,819.94,488.94,857.71,524.06,0,1.0
8098,2764,car,872.17,606.42,915.47,660.4,0,1.0
8098,2759,car,894.1,714.81,927.01,755.44,0,1.0
8098,2774,car,1073.6,495.48,1122.18,542.48,0,1.0
8098,2782,person,1116.28,458.18,1123.65,477.75,0,1.0
8098,2775,car,1006.38,470.86,1047.43,510.56,0,1.0
8098,2783,person,1056.66,456.74,1068.18,477.26,0,1.0
8098,2781,car,1043.11,477.27,1076.17,513.74,0,1.0
8098,2785,person,1067.57,435.69,1074.97,455.52,0,1.0
8098,2782,person,1116.28,458.18,1123.65,477.75,0,1.0
8098,2783,person,1056.66,456.74,1068.18,477.26,0,1.0
8098,2785,person,1067.57,435.69,1074.97,455.52,0,1.0
8098,2782,person,1116.28,458.18,1123.65,477.75,0,1.0
8098,2787,person,701.35,461.33,714.48,497.4,0,1.0
8098,2732,car,662.99,435.62,685.1,471.9,0,1.0
8098,2790,person,631.23,494.54,644.13,519.47,0,1.0
8098,2711,car,602.06,427.36,638.29,485.19,0,1.0
531,75,motorcycle,724.53,454.04,740.56,482.76,0,1.0
531,258,person,678.3,474.87,686.85,495.46,0,1.0
531,82,car,589.04,461.5,654.33,514.74,0,1.0
531,258,person,678.3,474.87,686.85,495.46,0,1.0
531,148,car,1074.69,691.32,1105.47,735.5,0,1.0
531,153,car,1125.56,779.06,1147.66,794.01,0,1.0
531,149,car,865.61,479.24,905.27,514.38,0,1.0
531,185,person,753.08,666.19,765.84,690.48,0,1.0
531,150,car,645.12,180.19,666.37,221.57,0,1.0
531,255,car,632.72,124.02,655.66,164.48,0,1.0
531,164,car,650.11,84.45,680.3,121.87,0,1.0
531,253,motorcycle,621.44,133.69,631.83,158.27,0,1.0
531,165,car,641.83,40.61,670.4,83.65,0,1.0
531,256,car,693.1,37.17,717.56,64.84,0,1.0
531,172,car,624.93,233.28,647.46,269.94,0,1.0
531,259,motorcycle,673.76,250.07,685.88,280.6,0,1.0
531,185,person,753.08,666.19,765.84,690.48,0,1.0
531,245,person,818.09,768.12,834.29,796.73,0,1.0
531,205,person,1326.16,632.49,1337.1,655.07,0,1.0
531,251,person,1525.9,647.69,1536.93,674.55,0,1.0
531,229,person,644.73,608.79,654.13,634.57,0,1.0
531,258,person,678.3,474.87,686.85,495.46,0,1.0
531,237,person,614.58,190.24,623.71,213.76,0,1.0
531,255,car,632.72,124.02,655.66,164.48,0,1.0
531,241,car,624.0,281.18,668.01,352.19,0,1.0
531,259,motorcycle,673.76,250.07,685.88,280.6,0,1.0
531,244,person,848.0,911.15,856.2,929.68,0,1.0
531,245,person,818.09,768.12,834.29,796.73,0,1.0
531,253,motorcycle,621.44,133.69,631.83,158.27,0,1.0
531,237,person,614.58,190.24,623.71,213.76,0,1.0
531,255,car,632.72,124.02,655.66,164.48,0,1.0
531,164,car,650.11,84.45,680.3,121.87,0,1.0
531,257,person,615.86,235.39,626.25,259.82,0,1.0
531,237,person,614.58,190.24,623.71,213.76,0,1.0
531,259,motorcycle,673.76,250.07,685.88,280.6,0,1.0
531,150,car,645.12,180.19,666.37,221.57,0,1.0
1623,396,car,624.13,239.52,645.94,276.97,0,1.0
1623,666,car,642.66,186.06,663.3,227.49,0,1.0
1623,398,car,664.84,604.96,709.43,657.23,0,1.0
1623,651,person,638.1,580.44,651.02,607.49,0,1.0
1623,420,car,522.87,574.22,563.39,592.89,0,1.0
1623,615,person,576.01,482.95,587.2,506.87,0,1.0
1623,520,car,603.64,360.96,640.61,400.34,0,1.0
1623,599,car,599.75,417.25,633.02,456.62,0,1.0
1623,556,car,906.8,487.6,950.47,526.87,0,1.0
1623,669,person,950.78,441.6,960.24,466.03,0,1.0
1623,615,person,576.01,482.95,587.2,506.87,0,1.0
1623,599,car,599.75,417.25,633.02,456.62,0,1.0
1623,616,person,623.93,584.84,635.62,607.27,0,1.0
1623,398,car,664.84,604.96,709.43,657.23,0,1.0
1623,633,car,611.96,553.41,649.08,591.56,0,1.0
1623,420,car,522.87,574.22,563.39,592.89,0,1.0
1623,644,car,761.01,678.46,803.72,715.22,0,1.0
1623,679,car,794.91,591.44,820.39,625.46,0,1.0
1623,651,person,638.1,580.44,651.02,607.49,0,1.0
1623,615,person,576.01,482.95,587.2,506.87,0,1.0
1623,656,car,908.61,613.21,940.31,638.8,0,1.0
1623,679,car,794.91,591.44,820.39,625.46,0,1.0
1623,657,car,633.87,47.94,664.62,101.2,0,1.0
1623,675,car,733.48,227.26,760.43,279.01,0,1.0
1623,665,car,627.76,139.51,650.77,179.99,0,1.0
1623,666,car,642.66,186.06,663.3,227.49,0,1.0
1623,675,car,733.48,227.26,760.43,279.01,0,1.0
1623,396,car,624.13,239.52,645.94,276.97,0,1.0
1623,677,car,740.63,560.02,768.77,614.01,0,1.0
1623,651,person,638.1,580.44,651.02,607.49,0,1.0
1623,679,car,794.91,591.44,820.39,625.46,0,1.0
1623,677,car,740.63,560.02,768.77,614.01,0,1.0
1623,681,person,1065.56,843.16,1082.37,886.32,0,1.0
1623,686,truck,1143.93,963.61,1297.15,1080.0,0,1.0
1623,687,person,785.81,664.96,795.17,687.47,0,1.0
1623,679,car,794.91,591.44,820.39,625.46,0,1.0
7302,788,car,607.18,361.51,638.37,424.29,0,1.0
7302,2050,car,596.67,436.25,632.07,499.21,0,1.0
7302,1059,car,391.11,792.73,425.94,850.92,0,1.0
7302,2261,car,359.88,649.23,376.5,666.07,0,1.0
7302,1507,car,615.52,612.99,659.68,641.77,0,1.0
7302,2469,person,690.22,668.6,696.6,685.92,0,1.0
7302,2050,car,596.67,436.25,632.07,499.21,0,1.0
7302,2472,person,575.53,510.63,587.55,537.05,0,1.0
7302,2074,car,632.75,388.18,657.0,447.38,0,1.0
7302,2050,car,596.67,436.25,632.07,499.21,0,1.0
7302,2104,car,672.02,627.34,719.01,674.71,0,1.0
7302,2492,person,782.75,707.83,792.83,728.7,0,1.0
7302,2136,car,634.46,690.28,675.66,743.74,0,1.0
7302,1507,car,615.52,612.99,659.68,641.77,0,1.0
7302,2280,car,611.29,309.53,642.43,374.32,0,1.0
7302,788,car,607.18,361.51,638.37,424.29,0,1.0
7302,2303,car,1004.8,508.19,1038.27,539.82,0,1.0
7302,2496,person,870.17,441.87,880.15,464.04,0,1.0
7302,2374,car,726.3,547.21,754.58,591.76,0,1.0
7302,2479,car,742.16,516.69,780.27,551.38,0,1.0
7302,2392,car,604.19,75.9,630.77,116.25,0,1.0
7302,2491,car,598.49,14.29,624.91,57.52,0,1.0
7302,2418,car,789.08,596.87,819.42,647.64,0,1.0
7302,2374,car,726.3,547.21,754.58,591.76,0,1.0
7302,2460,car,917.92,592.96,950.39,631.54,0,1.0
7302,2418,car,789.08,596.87,819.42,647.64,0,1.0
7302,2464,person,585.99,602.34,597.03,626.32,0,1.0
7302,1507,car,615.52,612.99,659.68,641.77,0,1.0
7302,2469,person,690.22,668.6,696.6,685.92,0,1.0
7302,2136,car,634.46,690.28,675.66,743.74,0,1.0
7302,2475,person,375.87,633.24,389.29,654.9,0,1.0
7302,2464,person,585.99,602.34,597.03,626.32,0,1.0
7302,2476,person,914.42,723.45,925.67,746.37,0,1.0
7302,2492,person,782.75,707.83,792.83,728.7,0,1.0
7302,2479,car,742.16,516.69,780.27,551.38,0,1.0
7302,2418,car,789.08,596.87,819.42,647.64,0,1.0
7302,2492,person,782.75,707.83,792.83,728.7,0,1.0
7302,2469,person,690.22,668.6,696.6,685.92,0,1.0
7302,2494,car,650.62,723.27,697.79,783.97,0,1.0
7302,2136,car,634.46,690.28,675.66,743.74,0,1.0
7302,2496,person,870.17,441.87,880.15,464.04,0,1.0
7302,2499,car,761.6,486.69,799.54,522.63,0,1.0
7302,2497,motorcycle,673.18,535.73,691.27,559.3,0,1.0
7302,2374,car,726.3,547.21,754.58,591.76,0,1.0
8463,1507,car,617.15,613.21,661.08,649.93,0,1.0
8463,2892,motorcycle,718.27,527.8,731.42,557.86,0,1.0
8463,2104,car,677.26,626.78,721.25,675.45,0,1.0
8463,2136,car,639.87,692.82,679.46,743.95,0,1.0
8463,2136,car,639.87,692.82,679.46,743.95,0,1.0
8463,2901,person,643.19,642.09,652.04,665.53,0,1.0
8463,2693,car,1124.84,678.99,1154.34,733.18,0,1.0
8463,2702,car,1001.09,591.14,1035.81,633.16,0,1.0
8463,2759,car,753.55,604.62,786.82,649.99,0,1.0
8463,2892,motorcycle,718.27,527.8,731.42,557.86,0,1.0
8463,2762,truck,1003.65,478.56,1188.91,555.31,0,1.0
8463,2702,car,1001.09,591.14,1035.81,633.16,0,1.0
8463,2764,car,655.84,459.6,683.51,503.7,0,1.0
8463,2869,car,607.36,415.49,639.63,477.83,0,1.0
8463,2775,car,1010.91,470.96,1044.64,496.28,0,1.0
8463,2863,car,1054.78,475.13,1099.82,495.38,0,1.0
8463,2798,car,718.25,480.34,747.92,542.96,0,1.0
8463,2895,person,788.13,389.21,801.44,424.11,0,1.0
8463,2820,person,661.22,658.71,671.48,680.91,0,1.0
8463,1507,car,617.15,613.21,661.08,649.93,0,1.0
8463,2863,car,1054.78,475.13,1099.82,495.38,0,1.0
8463,2702,car,1001.09,591.14,1035.81,633.16,0,1.0
8463,2869,car,607.36,415.49,639.63,477.83,0,1.0
8463,2879,car,603.03,362.39,633.08,425.29,0,1.0
8463,2875,car,607.09,304.94,635.96,368.96,0,1.0
8463,2879,car,603.03,362.39,633.08,425.29,0,1.0
8463,2876,car,584.14,15.37,610.32,80.83,0,1.0
8463,2877,car,591.35,76.72,617.84,126.74,0,1.0
8463,2877,car,591.35,76.72,617.84,126.74,0,1.0
8463,2898,bus,649.99,227.68,673.3,293.07,0,1.0
8463,2878,car,634.14,351.21,660.93,401.6,0,1.0
8463,2869,car,607.36,415.49,639.63,477.83,0,1.0
8463,2887,car,409.76,551.68,449.87,575.17,0,1.0
8463,1507,car,617.15,613.21,661.08,649.93,0,1.0
8463,2888,car,922.4,796.63,954.92,843.34,0,1.0
8463,2893,person,841.01,769.33,848.22,793.24,0,1.0
8463,2889,car,773.3,642.5,804.58,689.09,0,1.0
8463,2759,car,753.55,604.62,786.82,649.99,0,1.0
8463,2892,motorcycle,718.27,527.8,731.42,557.86,0,1.0
8463,2896,person,699.34,455.48,714.22,488.55,0,1.0
8463,2895,person,788.13,389.21,801.44,424.11,0,1.0
8463,2896,person,699.34,455.48,714.22,488.55,0,1.0
8463,2896,person,699.34,455.48,714.22,488.55,0,1.0
8463,2869,car,607.36,415.49,639.63,477.83,0,1.0
8463,2898,bus,649.99,227.68,673.3,293.07,0,1.0
8463,2878,car,634.14,351.21,660.93,401.6,0,1.0
4590,398,car,674.79,624.97,720.2,673.19,0,1.0
4590,1507,car,620.05,610.52,664.34,649.11,0,1.0
4590,758,car,601.74,152.0,628.21,217.56,0,1.0
4590,872,car,601.33,70.76,631.82,114.21,0,1.0
4590,788,car,603.02,374.36,634.89,416.32,0,1.0
4590,878,car,600.23,431.68,630.76,491.6,0,1.0
4590,878,car,600.23,431.68,630.76,491.6,0,1.0
4590,1648,person,602.77,574.92,614.38,599.38,0,1.0
4590,906,car,721.5,392.84,758.48,431.24,0,1.0
4590,1641,person,743.9,473.02,754.97,494.65,0,1.0
4590,1085,car,606.33,261.34,630.92,318.66,0,1.0
4590,788,car,603.02,374.36,634.89,416.32,0,1.0
4590,1259,car,619.7,202.75,645.15,244.74,0,1.0
4590,758,car,601.74,152.0,628.21,217.56,0,1.0
4590,1283,car,665.06,255.92,691.79,313.49,0,1.0
4590,1259,car,619.7,202.75,645.15,244.74,0,1.0
4590,1337,car,1011.41,477.9,1049.41,514.04,0,1.0
4590,1654,car,1101.44,465.37,1143.94,500.5,0,1.0
4590,1491,car,720.79,491.8,755.27,553.48,0,1.0
4590,1641,person,743.9,473.02,754.97,494.65,0,1.0
4590,1518,car,832.05,406.9,860.82,435.76,0,1.0
4590,1655,person,945.45,491.78,954.11,511.71,0,1.0
4590,1526,motorcycle,693.75,526.44,712.72,548.71,0,1.0
4590,1641,person,743.9,473.02,754.97,494.65,0,1.0
4590,1543,car,959.18,471.71,996.46,509.49,0,1.0
4590,1337,car,1011.41,477.9,1049.41,514.04,0,1.0
4590,1585,car,1132.07,632.43,1156.19,679.27,0,1.0
4590,1587,car,1123.61,688.8,1153.13,746.48,0,1.0
4590,1601,person,1395.57,440.74,1407.89,470.92,0,1.0
4590,1658,person,1452.11,466.31,1466.76,489.72,0,1.0
4590,1613,car,754.64,228.83,778.69,269.65,0,1.0
4590,1283,car,665.06,255.92,691.79,313.49,0,1.0
4590,1615,person,1330.49,441.83,1342.3,469.83,0,1.0
4590,1601,person,1395.57,440.74,1407.89,470.92,0,1.0
4590,1620,person,911.26,875.36,918.57,895.13,0,1.0
4590,1624,car,776.46,690.29,819.62,733.08,0,1.0
4590,1622,car,741.16,636.64,782.96,667.2,0,1.0
4590,398,car,674.79,624.97,720.2,673.19,0,1.0
4590,1624,car,776.46,690.29,819.62,733.08,0,1.0
4590,1622,car,741.16,636.64,782.96,667.2,0,1.0
4590,1636,car,464.28,526.16,517.32,560.71,0,1.0
4590,1648,person,602.77,574.92,614.38,599.38,0,1.0
4590,1643,person,1471.68,435.83,1486.01,469.71,0,1.0
4590,1601,person,1395.57,440.74,1407.89,470.92,0,1.0
4590,1648,person,602.77,574.92,614.38,599.38,0,1.0
4590,1507,car,620.05,610.52,664.34,649.11,0,1.0
4590,1652,car,345.59,525.94,407.17,563.3,0,1.0
4590,1636,car,464.28,526.16,517.32,560.71,0,1.0
4590,1654,car,1101.44,465.37,1143.94,500.5,0,1.0
4590,1585,car,1132.07,632.43,1156.19,679.27,0,1.0
4590,1655,person,945.45,491.78,954.11,511.71,0,1.0
4590,1337,car,1011.41,477.9,1049.41,514.04,0,1.0
4590,1656,person,223.04,635.37,234.74,657.72,0,1.0
4590,1652,car,345.59,525.94,407.17,563.3,0,1.0
5768,788,car,608.83,358.22,639.4,421.22,0,1.0
5768,1663,car,612.72,309.01,643.06,360.56,0,1.0
5768,872,car,604.0,69.89,632.23,118.53,0,1.0
5768,1951,motorcycle,668.29,214.97,679.34,234.41,0,1.0
5768,1059,car,393.2,788.43,426.11,847.91,0,1.0
5768,1965,car,357.31,645.48,376.96,663.46,0,1.0
5768,1507,car,616.53,609.13,660.22,639.99,0,1.0
5768,1935,person,678.26,669.82,686.74,691.51,0,1.0
5768,1601,person,1395.08,441.51,1407.62,473.79,0,1.0
5768,1885,person,1340.91,459.06,1350.42,478.04,0,1.0
5768,1778,car,776.73,689.27,819.14,725.28,0,1.0
5768,1977,person,845.08,715.28,852.19,736.52,0,1.0
5768,1855,car,959.51,472.43,997.34,509.35,0,1.0
5768,1998,car,852.85,659.05,906.56,731.85,0,1.0
5768,1874,car,718.94,618.2,759.88,674.36,0,1.0
5768,1979,person,727.1,698.96,739.34,725.64,0,1.0
5768,1881,car,679.97,386.4,717.06,455.61,0,1.0
5768,788,car,608.83,358.22,639.4,421.22,0,1.0
5768,1896,car,740.23,391.32,776.63,439.46,0,1.0
5768,1928,car,800.58,371.9,833.81,418.2,0,1.0
5768,1898,car,601.15,430.08,630.65,471.47,0,1.0
5768,788,car,608.83,358.22,639.4,421.22,0,1.0
5768,1904,car,707.11,450.2,744.52,516.46,0,1.0
5768,1898,car,601.15,430.08,630.65,471.47,0,1.0
5768,1912,car,604.65,153.34,628.42,217.31,0,1.0
5768,1991,car,589.07,104.23,627.91,155.09,0,1.0
5768,1927,car,622.11,192.33,647.61,255.8,0,1.0
5768,1912,car,604.65,153.34,628.42,217.31,0,1.0
5768,1928,car,800.58,371.9,833.81,418.2,0,1.0
5768,1983,motorcycle,754.54,476.05,769.39,506.7,0,1.0
5768,1931,motorcycle,668.99,273.25,679.87,292.38,0,1.0
5768,1951,motorcycle,668.29,214.97,679.34,234.41,0,1.0
5768,1943,car,668.6,323.67,694.01,362.7,0,1.0
5768,1949,motorcycle,660.04,279.7,670.16,297.11,0,1.0
5768,1948,car,604.15,235.44,627.91,273.78,0,1.0
5768,1912,car,604.65,153.34,628.42,217.31,0,1.0
5768,1951,motorcycle,668.29,214.97,679.34,234.41,0,1.0
5768,1912,car,604.65,153.34,628.42,217.31,0,1.0
5768,1955,car,549.86,505.02,615.11,544.87,0,1.0
5768,1898,car,601.15,430.08,630.65,471.47,0,1.0
5768,1972,car,1122.39,688.7,1153.0,747.7,0,1.0
5768,1982,car,924.48,740.09,963.28,788.21,0,1.0
5768,1976,motorcycle,655.6,232.4,665.89,257.29,0,1.0
5768,1912,car,604.65,153.34,628.42,217.31,0,1.0
5768,1977,person,845.08,715.28,852.19,736.52,0,1.0
5768,1998,car,852.85,659.05,906.56,731.85,0,1.0
5768,1979,person,727.1,698.96,739.34,725.64,0,1.0
5768,1935,person,678.26,669.82,686.74,691.51,0,1.0
5768,1982,car,924.48,740.09,963.28,788.21,0,1.0
5768,1998,car,852.85,659.05,906.56,731.85,0,1.0
5768,1983,motorcycle,754.54,476.05,769.39,506.7,0,1.0
5768,1874,car,718.94,618.2,759.88,674.36,0,1.0
5768,1984,car,786.51,632.17,817.6,681.01,0,1.0
5768,1874,car,718.94,618.2,759.88,674.36,0,1.0
5768,1992,car,669.56,300.2,687.44,318.64,0,1.0
5768,1976,motorcycle,655.6,232.4,665.89,257.29,0,1.0
5768,1995,motorcycle,656.2,220.56,664.87,233.87,0,1.0
5768,1912,car,604.65,153.34,628.42,217.31,0,1.0
5768,1997,car,706.38,731.14,734.52,761.93,0,1.0
5768,1778,car,776.73,689.27,819.14,725.28,0,1.0
5768,1999,motorcycle,783.63,392.04,803.29,419.98,0,1.0
5768,1983,motorcycle,754.54,476.05,769.39,506.7,0,1.0
5768,2000,car,676.53,624.07,719.9,673.52,0,1.0
5768,1874,car,718.94,618.2,759.88,674.36,0,1.0
1213,290,car,799.71,487.86,872.01,535.28,0,1.0
1213,543,person,895.08,487.87,914.31,511.94,0,1.0
1213,297,car,677.29,106.88,699.86,152.93,0,1.0
1213,358,car,639.17,186.35,659.48,225.94,0,1.0
1213,358,car,639.17,186.35,659.48,225.94,0,1.0
1213,396,car,620.35,238.98,643.41,279.07,0,1.0
1213,360,car,697.76,457.87,746.04,511.3,0,1.0
1213,526,car,662.71,390.64,695.56,441.92,0,1.0
1213,372,car,631.84,391.73,657.28,451.64,0,1.0
1213,520,car,600.0,360.17,638.55,414.53,0,1.0
1213,375,car,737.9,516.29,779.06,576.53,0,1.0
1213,290,car,799.71,487.86,872.01,535.28,0,1.0
1213,398,car,662.25,595.83,707.29,656.73,0,1.0
1213,478,motorcycle,720.14,551.62,739.45,581.25,0,1.0
1213,409,motorcycle,902.85,485.02,922.58,507.63,0,1.0
1213,290,car,799.71,487.86,872.01,535.28,0,1.0
1213,417,car,938.87,607.68,969.91,632.86,0,1.0
1213,486,car,942.81,504.72,987.11,543.45,0,1.0
1213,418,person,813.43,770.92,821.99,794.53,0,1.0
1213,420,car,749.72,607.31,793.15,642.03,0,1.0
1213,420,car,749.72,607.31,793.15,642.03,0,1.0
1213,398,car,662.25,595.83,707.29,656.73,0,1.0
1213,478,motorcycle,720.14,551.62,739.45,581.25,0,1.0
1213,360,car,697.76,457.87,746.04,511.3,0,1.0
1213,480,person,793.63,760.12,803.97,784.19,0,1.0
1213,420,car,749.72,607.31,793.15,642.03,0,1.0
1213,495,car,1004.51,500.83,1039.84,536.58,0,1.0
1213,538,person,1074.76,476.04,1085.27,498.46,0,1.0
1213,508,person,1049.47,531.55,1062.14,554.84,0,1.0
1213,537,person,1095.44,483.89,1107.25,511.91,0,1.0
1213,519,person,590.05,554.14,598.98,576.41,0,1.0
1213,398,car,662.25,595.83,707.29,656.73,0,1.0
1213,525,person,268.08,584.48,280.87,599.76,0,1.0
1213,533,person,431.06,468.79,443.11,493.81,0,1.0
1213,527,person,490.53,502.62,500.81,523.32,0,1.0
1213,533,person,431.06,468.79,443.11,493.81,0,1.0
1213,529,person,1526.45,629.24,1537.55,656.14,0,1.0
1213,535,person,1391.87,607.88,1412.32,634.87,0,1.0
1213,535,person,1391.87,607.88,1412.32,634.87,0,1.0
1213,536,car,1553.03,538.3,1579.82,556.61,0,1.0
1213,536,car,1553.03,538.3,1579.82,556.61,0,1.0
1213,529,person,1526.45,629.24,1537.55,656.14,0,1.0
1213,538,person,1074.76,476.04,1085.27,498.46,0,1.0
1213,508,person,1049.47,531.55,1062.14,554.84,0,1.0
1213,539,car,643.78,87.0,674.04,126.31,0,1.0
1213,396,car,620.35,238.98,643.41,279.07,0,1.0
1213,540,car,622.95,286.15,654.16,325.75,0,1.0
1213,520,car,600.0,360.17,638.55,414.53,0,1.0
1213,541,person,989.88,470.87,1001.42,492.23,0,1.0
1213,486,car,942.81,504.72,987.11,543.45,0,1.0
1213,542,person,886.27,430.92,896.78,456.35,0,1.0
1213,409,motorcycle,902.85,485.02,922.58,507.63,0,1.0
1213,543,person,895.08,487.87,914.31,511.94,0,1.0
1213,486,car,942.81,504.72,987.11,543.45,0,1.0
6008,788,car,608.81,355.06,640.59,418.06,0,1.0
6008,1970,car,634.61,384.07,706.57,479.18,0,1.0
6008,872,car,604.79,67.47,631.72,114.18,0,1.0
6008,1912,car,603.98,149.19,627.68,205.0,0,1.0
6008,1507,car,616.72,605.65,660.61,636.43,0,1.0
6008,2065,person,691.43,655.97,698.57,683.94,0,1.0
6008,1663,car,611.8,304.87,643.09,368.94,0,1.0
6008,788,car,608.81,355.06,640.59,418.06,0,1.0
6008,1778,car,770.65,678.95,813.54,715.53,0,1.0
6008,2070,motorcycle,734.06,664.02,745.17,690.22,0,1.0
6008,1874,car,718.62,614.23,758.35,665.36,0,1.0
6008,2065,person,691.43,655.97,698.57,683.94,0,1.0
6008,1912,car,603.98,149.19,627.68,205.0,0,1.0
6008,2029,car,592.91,102.95,630.39,156.91,0,1.0
6008,1927,car,622.69,187.75,649.07,251.15,0,1.0
6008,2006,car,669.14,282.68,698.15,359.55,0,1.0
6008,1948,car,600.82,231.27,627.2,291.72,0,1.0
6008,1927,car,622.69,187.75,649.07,251.15,0,1.0
6008,1982,car,751.46,582.61,788.93,630.14,0,1.0
6008,1874,car,718.62,614.23,758.35,665.36,0,1.0
6008,1984,car,712.54,500.81,738.79,537.98,0,1.0
6008,2024,car,710.84,403.77,755.98,448.38,0,1.0
6008,1998,car,747.21,516.37,794.61,600.76,0,1.0
6008,1984,car,712.54,500.81,738.79,537.98,0,1.0
6008,2000,car,676.48,621.14,719.89,670.19,0,1.0
6008,1507,car,616.72,605.65,660.61,636.43,0,1.0
6008,2006,car,669.14,282.68,698.15,359.55,0,1.0
6008,1663,car,611.8,304.87,643.09,368.94,0,1.0
6008,2024,car,710.84,403.77,755.98,448.38,0,1.0
6008,1970,car,634.61,384.07,706.57,479.18,0,1.0
6008,2030,car,960.47,469.56,996.52,501.88,0,1.0
6008,2032,car,924.59,452.53,958.17,474.02,0,1.0
6008,2050,car,600.86,426.83,630.39,473.06,0,1.0
6008,788,car,608.81,355.06,640.59,418.06,0,1.0
6008,2063,person,964.82,444.46,973.97,468.91,0,1.0
6008,1998,car,747.21,516.37,794.61,600.76,0,1.0
6008,2065,person,691.43,655.97,698.57,683.94,0,1.0
6008,2070,motorcycle,734.06,664.02,745.17,690.22,0,1.0
6965,788,car,606.81,356.2,637.31,419.22,0,1.0
6965,2050,car,597.54,428.72,631.76,482.99,0,1.0
6965,1059,car,390.77,786.71,425.43,844.96,0,1.0
6965,2261,car,359.52,643.38,376.27,660.69,0,1.0
6965,1507,car,614.84,608.41,659.27,651.0,0,1.0
6965,2136,car,635.01,687.14,675.04,737.82,0,1.0
6965,2050,car,597.54,428.72,631.76,482.99,0,1.0
6965,2364,person,676.71,507.48,688.04,529.03,0,1.0
6965,2074,car,630.31,383.58,656.02,442.63,0,1.0
6965,2050,car,597.54,428.72,631.76,482.99,0,1.0
6965,2104,car,674.58,622.47,718.01,672.8,0,1.0
6965,2136,car,635.01,687.14,675.04,737.82,0,1.0
